	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 10\Swing Markerless 10.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 10\Swing Markerless 10.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 10\Swing Markerless 10.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 10\Swing Markerless 10.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 10\Swing Markerless 10.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 10\Swing Markerless 10.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 11\Swing Markerless 11.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 11\Swing Markerless 11.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 11\Swing Markerless 11.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 11\Swing Markerless 11.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 11\Swing Markerless 11.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 11\Swing Markerless 11.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 6\Swing Markerless 6.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 6\Swing Markerless 6.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 6\Swing Markerless 6.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 6\Swing Markerless 6.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 6\Swing Markerless 6.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 6\Swing Markerless 6.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 7\Swing Markerless 7.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 7\Swing Markerless 7.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 7\Swing Markerless 7.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 7\Swing Markerless 7.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 7\Swing Markerless 7.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 7\Swing Markerless 7.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 8\Swing Markerless 8.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 8\Swing Markerless 8.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 8\Swing Markerless 8.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 8\Swing Markerless 8.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 8\Swing Markerless 8.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 8\Swing Markerless 8.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 9\Swing Markerless 9.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 9\Swing Markerless 9.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 9\Swing Markerless 9.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 9\Swing Markerless 9.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 9\Swing Markerless 9.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Julia Olivares\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 9\Swing Markerless 9.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 1\Swing Markerless 1.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 2\Swing Markerless 2.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 3\Swing Markerless 3.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 4\Swing Markerless 4.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d	Z:\KIN 6088\Lannister\Pilot\Data\Will Okazaki\Baseball Hitting Markerless\TheiaFormatData\Swing Markerless 5\Swing Markerless 5.c3d
	Bat_Tip	Bat_Tip	Bat_Tip	COM_displacement	COM_displacement	COM_displacement	Bat_Tip	Bat_Tip	Bat_Tip	COM_displacement	COM_displacement	COM_displacement	Bat_Tip	Bat_Tip	Bat_Tip	COM_displacement	COM_displacement	COM_displacement	Bat_Tip	Bat_Tip	Bat_Tip	COM_displacement	COM_displacement	COM_displacement	Bat_Tip	Bat_Tip	Bat_Tip	COM_displacement	COM_displacement	COM_displacement	Bat_Tip	Bat_Tip	Bat_Tip	COM_displacement	COM_displacement	COM_displacement	Bat_Tip	Bat_Tip	Bat_Tip	COM_displacement	COM_displacement	COM_displacement	Bat_Tip	Bat_Tip	Bat_Tip	COM_displacement	COM_displacement	COM_displacement	Bat_Tip	Bat_Tip	Bat_Tip	COM_displacement	COM_displacement	COM_displacement	Bat_Tip	Bat_Tip	Bat_Tip	COM_displacement	COM_displacement	COM_displacement	Bat_Tip	Bat_Tip	Bat_Tip	COM_displacement	COM_displacement	COM_displacement
	LANDMARK	LANDMARK	LANDMARK	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LANDMARK	LANDMARK	LANDMARK	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LANDMARK	LANDMARK	LANDMARK	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LANDMARK	LANDMARK	LANDMARK	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LANDMARK	LANDMARK	LANDMARK	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LANDMARK	LANDMARK	LANDMARK	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LANDMARK	LANDMARK	LANDMARK	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LANDMARK	LANDMARK	LANDMARK	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LANDMARK	LANDMARK	LANDMARK	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LANDMARK	LANDMARK	LANDMARK	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED	LANDMARK	LANDMARK	LANDMARK	LINK_MODEL_BASED	LINK_MODEL_BASED	LINK_MODEL_BASED
	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL	ORIGINAL
ITEM	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z	X	Y	Z
1	-0.24381	0.82231	1.58723	-0.23327	0.38323	0.81312	-0.31747	0.62921	1.68434	-0.36717	0.36045	0.82436	-0.25073	0.84738	1.52197	-0.23691	0.39113	0.82430	-0.30609	0.59520	1.81856	-0.25235	0.39773	0.84669	-0.41520	0.47517	1.82129	-0.28792	0.38886	0.81163	-0.27567	0.63200	1.67860	-0.38379	0.38497	0.81529	-0.20456	0.95756	1.55883	-0.25689	0.51701	0.88061	-0.24658	1.01720	1.41266	-0.30481	0.56034	0.86667	-0.27768	0.97760	1.47301	-0.29976	0.53777	0.86393	-0.44227	0.80102	1.78059	-0.31988	0.53534	0.87581	-0.24331	0.97779	1.39728	-0.30988	0.55770	0.85760
2	-0.24316	0.82283	1.58602	-0.23329	0.38368	0.81444	-0.31700	0.62811	1.68534	-0.36832	0.35960	0.82431	-0.24995	0.84671	1.52295	-0.23754	0.39058	0.82559	-0.30679	0.59621	1.81815	-0.25351	0.39875	0.84673	-0.41473	0.47699	1.82046	-0.28801	0.38845	0.81146	-0.27589	0.63098	1.67949	-0.38364	0.38276	0.81650	-0.20590	0.95887	1.55786	-0.25754	0.51807	0.88053	-0.24659	1.01693	1.41303	-0.30568	0.56104	0.86659	-0.27797	0.97742	1.47258	-0.29907	0.53582	0.86326	-0.44145	0.80305	1.77919	-0.32084	0.53584	0.87483	-0.24347	0.97722	1.39728	-0.31001	0.55719	0.85840
3	-0.24253	0.82340	1.58473	-0.23350	0.38386	0.81607	-0.31668	0.62701	1.68633	-0.37031	0.35937	0.82493	-0.24918	0.84601	1.52399	-0.23804	0.38989	0.82681	-0.30746	0.59725	1.81770	-0.25468	0.39966	0.84728	-0.41430	0.47890	1.81958	-0.28827	0.38751	0.81112	-0.27609	0.62991	1.68034	-0.38487	0.38113	0.81799	-0.20724	0.96020	1.55685	-0.25835	0.51913	0.87994	-0.24654	1.01664	1.41334	-0.30671	0.56180	0.86605	-0.27820	0.97719	1.47212	-0.29877	0.53389	0.86239	-0.44053	0.80516	1.77772	-0.32158	0.53635	0.87418	-0.24366	0.97660	1.39736	-0.31150	0.55660	0.85908
4	-0.24193	0.82403	1.58337	-0.23353	0.38375	0.81613	-0.31651	0.62591	1.68730	-0.37082	0.35960	0.82524	-0.24845	0.84527	1.52506	-0.23807	0.38983	0.82677	-0.30811	0.59833	1.81721	-0.25474	0.39955	0.84744	-0.41392	0.48092	1.81866	-0.28827	0.38723	0.81103	-0.27628	0.62881	1.68116	-0.38557	0.38124	0.81808	-0.20857	0.96156	1.55579	-0.25847	0.51921	0.87974	-0.24644	1.01632	1.41358	-0.30686	0.56187	0.86589	-0.27836	0.97689	1.47162	-0.29907	0.53373	0.86225	-0.43952	0.80733	1.77616	-0.32154	0.53633	0.87430	-0.24388	0.97592	1.39752	-0.31213	0.55655	0.85900
5	-0.24136	0.82473	1.58191	-0.23356	0.38361	0.81610	-0.31647	0.62481	1.68826	-0.37138	0.35989	0.82559	-0.24778	0.84451	1.52617	-0.23812	0.38979	0.82665	-0.30874	0.59945	1.81667	-0.25476	0.39935	0.84758	-0.41359	0.48304	1.81770	-0.28821	0.38691	0.81094	-0.27645	0.62768	1.68193	-0.38637	0.38142	0.81809	-0.20987	0.96293	1.55469	-0.25857	0.51928	0.87953	-0.24631	1.01598	1.41374	-0.30702	0.56192	0.86573	-0.27844	0.97653	1.47108	-0.29949	0.53359	0.86211	-0.43840	0.80956	1.77451	-0.32146	0.53626	0.87446	-0.24413	0.97518	1.39779	-0.31281	0.55651	0.85886
6	-0.24084	0.82548	1.58037	-0.23358	0.38346	0.81601	-0.31657	0.62372	1.68918	-0.37201	0.36021	0.82595	-0.24720	0.84373	1.52731	-0.23821	0.38975	0.82648	-0.30935	0.60060	1.81610	-0.25479	0.39911	0.84767	-0.41330	0.48527	1.81670	-0.28810	0.38656	0.81086	-0.27660	0.62655	1.68264	-0.38726	0.38163	0.81805	-0.21114	0.96429	1.55354	-0.25865	0.51935	0.87933	-0.24613	1.01563	1.41382	-0.30721	0.56196	0.86560	-0.27844	0.97609	1.47051	-0.29999	0.53343	0.86196	-0.43717	0.81186	1.77278	-0.32138	0.53616	0.87463	-0.24442	0.97438	1.39817	-0.31348	0.55649	0.85870
7	-0.24036	0.82630	1.57874	-0.23358	0.38330	0.81585	-0.31681	0.62265	1.69007	-0.37268	0.36051	0.82630	-0.24670	0.84294	1.52847	-0.23833	0.38970	0.82628	-0.30994	0.60180	1.81548	-0.25483	0.39885	0.84771	-0.41305	0.48762	1.81566	-0.28794	0.38619	0.81081	-0.27675	0.62542	1.68329	-0.38817	0.38185	0.81797	-0.21236	0.96565	1.55237	-0.25870	0.51943	0.87914	-0.24592	1.01527	1.41381	-0.30743	0.56196	0.86550	-0.27835	0.97559	1.46990	-0.30058	0.53326	0.86181	-0.43583	0.81421	1.77096	-0.32131	0.53603	0.87477	-0.24473	0.97352	1.39869	-0.31409	0.55647	0.85852
8	-0.23993	0.82716	1.57703	-0.23357	0.38313	0.81565	-0.31719	0.62161	1.69091	-0.37342	0.36078	0.82664	-0.24631	0.84214	1.52965	-0.23848	0.38964	0.82606	-0.31051	0.60304	1.81482	-0.25492	0.39861	0.84766	-0.41286	0.49007	1.81458	-0.28772	0.38580	0.81079	-0.27689	0.62431	1.68387	-0.38910	0.38206	0.81790	-0.21349	0.96699	1.55116	-0.25869	0.51951	0.87897	-0.24567	1.01490	1.41371	-0.30769	0.56191	0.86542	-0.27819	0.97501	1.46927	-0.30123	0.53309	0.86164	-0.43438	0.81660	1.76906	-0.32126	0.53589	0.87484	-0.24507	0.97259	1.39935	-0.31460	0.55643	0.85836
9	-0.23955	0.82808	1.57525	-0.23353	0.38295	0.81542	-0.31768	0.62061	1.69171	-0.37421	0.36099	0.82695	-0.24603	0.84132	1.53084	-0.23867	0.38956	0.82585	-0.31107	0.60433	1.81411	-0.25506	0.39842	0.84753	-0.41271	0.49264	1.81346	-0.28746	0.38542	0.81083	-0.27703	0.62324	1.68438	-0.39002	0.38225	0.81788	-0.21454	0.96831	1.54993	-0.25859	0.51958	0.87879	-0.24541	1.01453	1.41353	-0.30798	0.56181	0.86534	-0.27794	0.97437	1.46862	-0.30192	0.53295	0.86147	-0.43281	0.81903	1.76708	-0.32124	0.53577	0.87480	-0.24543	0.97160	1.40016	-0.31501	0.55637	0.85823
10	-0.23922	0.82903	1.57341	-0.23348	0.38277	0.81517	-0.31827	0.61963	1.69246	-0.37508	0.36113	0.82725	-0.24587	0.84050	1.53205	-0.23888	0.38947	0.82566	-0.31161	0.60567	1.81336	-0.25527	0.39830	0.84732	-0.41262	0.49532	1.81231	-0.28719	0.38505	0.81091	-0.27719	0.62221	1.68484	-0.39093	0.38242	0.81795	-0.21546	0.96958	1.54868	-0.25841	0.51962	0.87859	-0.24512	1.01415	1.41327	-0.30828	0.56166	0.86522	-0.27761	0.97365	1.46794	-0.30265	0.53286	0.86131	-0.43113	0.82149	1.76503	-0.32124	0.53567	0.87467	-0.24581	0.97055	1.40113	-0.31536	0.55629	0.85814
11	-0.23893	0.83002	1.57151	-0.23340	0.38260	0.81492	-0.31894	0.61867	1.69315	-0.37603	0.36118	0.82755	-0.24583	0.83968	1.53327	-0.23912	0.38938	0.82550	-0.31216	0.60706	1.81256	-0.25555	0.39824	0.84705	-0.41257	0.49810	1.81113	-0.28693	0.38471	0.81104	-0.27738	0.62124	1.68523	-0.39183	0.38256	0.81813	-0.21626	0.97080	1.54741	-0.25813	0.51960	0.87836	-0.24481	1.01377	1.41294	-0.30859	0.56148	0.86504	-0.27722	0.97288	1.46726	-0.30342	0.53282	0.86117	-0.42934	0.82397	1.76290	-0.32127	0.53562	0.87445	-0.24619	0.96943	1.40227	-0.31569	0.55620	0.85807
12	-0.23870	0.83103	1.56957	-0.23332	0.38245	0.81466	-0.31966	0.61773	1.69379	-0.37705	0.36112	0.82788	-0.24592	0.83884	1.53450	-0.23939	0.38930	0.82539	-0.31271	0.60851	1.81172	-0.25589	0.39824	0.84676	-0.41258	0.50099	1.80992	-0.28670	0.38439	0.81120	-0.27760	0.62033	1.68558	-0.39273	0.38265	0.81842	-0.21690	0.97196	1.54612	-0.25779	0.51952	0.87810	-0.24448	1.01339	1.41255	-0.30888	0.56128	0.86482	-0.27677	0.97204	1.46656	-0.30422	0.53282	0.86105	-0.42743	0.82646	1.76070	-0.32132	0.53560	0.87419	-0.24657	0.96825	1.40359	-0.31607	0.55612	0.85800
13	-0.23850	0.83206	1.56760	-0.23324	0.38236	0.81439	-0.32042	0.61678	1.69438	-0.37814	0.36095	0.82824	-0.24612	0.83800	1.53574	-0.23968	0.38925	0.82533	-0.31329	0.61002	1.81083	-0.25627	0.39827	0.84647	-0.41263	0.50398	1.80868	-0.28652	0.38412	0.81140	-0.27788	0.61950	1.68588	-0.39364	0.38268	0.81883	-0.21738	0.97306	1.54482	-0.25742	0.51937	0.87784	-0.24414	1.01301	1.41211	-0.30913	0.56108	0.86457	-0.27627	0.97115	1.46587	-0.30505	0.53285	0.86096	-0.42541	0.82896	1.75843	-0.32138	0.53561	0.87392	-0.24694	0.96701	1.40510	-0.31654	0.55606	0.85790
14	-0.23836	0.83311	1.56561	-0.23314	0.38232	0.81409	-0.32118	0.61582	1.69493	-0.37927	0.36068	0.82864	-0.24645	0.83715	1.53698	-0.24000	0.38923	0.82532	-0.31391	0.61160	1.80990	-0.25667	0.39832	0.84622	-0.41272	0.50706	1.80741	-0.28640	0.38391	0.81162	-0.27821	0.61875	1.68614	-0.39458	0.38263	0.81933	-0.21769	0.97408	1.54352	-0.25708	0.51918	0.87762	-0.24379	1.01263	1.41162	-0.30934	0.56088	0.86431	-0.27573	0.97020	1.46517	-0.30590	0.53286	0.86087	-0.42329	0.83147	1.75609	-0.32142	0.53563	0.87370	-0.24730	0.96570	1.40679	-0.31711	0.55603	0.85775
15	-0.23825	0.83416	1.56361	-0.23304	0.38234	0.81377	-0.32192	0.61484	1.69544	-0.38040	0.36033	0.82905	-0.24689	0.83629	1.53824	-0.24033	0.38923	0.82537	-0.31458	0.61326	1.80893	-0.25707	0.39836	0.84602	-0.41286	0.51024	1.80612	-0.28632	0.38376	0.81185	-0.27861	0.61808	1.68637	-0.39553	0.38251	0.81991	-0.21780	0.97503	1.54220	-0.25680	0.51898	0.87748	-0.24344	1.01224	1.41111	-0.30950	0.56070	0.86407	-0.27515	0.96921	1.46449	-0.30675	0.53281	0.86076	-0.42106	0.83397	1.75369	-0.32142	0.53564	0.87353	-0.24764	0.96433	1.40866	-0.31776	0.55604	0.85753
16	-0.23818	0.83521	1.56160	-0.23294	0.38240	0.81343	-0.32261	0.61382	1.69590	-0.38149	0.35996	0.82948	-0.24745	0.83542	1.53951	-0.24066	0.38924	0.82547	-0.31533	0.61499	1.80792	-0.25748	0.39837	0.84584	-0.41302	0.51351	1.80480	-0.28628	0.38369	0.81209	-0.27908	0.61750	1.68658	-0.39649	0.38232	0.82051	-0.21772	0.97590	1.54088	-0.25662	0.51882	0.87747	-0.24307	1.01186	1.41057	-0.30961	0.56053	0.86386	-0.27456	0.96818	1.46381	-0.30757	0.53268	0.86061	-0.41872	0.83646	1.75124	-0.32134	0.53567	0.87343	-0.24796	0.96290	1.41072	-0.31844	0.55606	0.85724
17	-0.23815	0.83625	1.55960	-0.23286	0.38248	0.81310	-0.32325	0.61276	1.69633	-0.38250	0.35959	0.82991	-0.24810	0.83453	1.54078	-0.24096	0.38925	0.82560	-0.31614	0.61680	1.80686	-0.25787	0.39833	0.84569	-0.41322	0.51686	1.80345	-0.28626	0.38371	0.81235	-0.27962	0.61699	1.68676	-0.39744	0.38209	0.82110	-0.21744	0.97669	1.53955	-0.25655	0.51872	0.87759	-0.24270	1.01147	1.41002	-0.30970	0.56037	0.86367	-0.27396	0.96711	1.46315	-0.30835	0.53246	0.86043	-0.41629	0.83893	1.74873	-0.32117	0.53570	0.87338	-0.24826	0.96141	1.41296	-0.31911	0.55609	0.85691
18	-0.23814	0.83728	1.55763	-0.23280	0.38255	0.81281	-0.32381	0.61164	1.69672	-0.38340	0.35928	0.83031	-0.24885	0.83362	1.54208	-0.24124	0.38924	0.82577	-0.31705	0.61868	1.80576	-0.25825	0.39824	0.84552	-0.41343	0.52028	1.80209	-0.28624	0.38382	0.81264	-0.28022	0.61657	1.68693	-0.39837	0.38183	0.82162	-0.21695	0.97740	1.53821	-0.25655	0.51870	0.87785	-0.24233	1.01107	1.40946	-0.30980	0.56025	0.86348	-0.27335	0.96601	1.46252	-0.30909	0.53217	0.86021	-0.41376	0.84137	1.74618	-0.32093	0.53575	0.87336	-0.24856	0.95986	1.41536	-0.31973	0.55613	0.85655
19	-0.23816	0.83829	1.55568	-0.23280	0.38260	0.81259	-0.32429	0.61046	1.69709	-0.38418	0.35905	0.83068	-0.24969	0.83269	1.54338	-0.24151	0.38921	0.82595	-0.31803	0.62065	1.80463	-0.25861	0.39808	0.84535	-0.41364	0.52377	1.80071	-0.28622	0.38399	0.81298	-0.28087	0.61620	1.68710	-0.39926	0.38157	0.82203	-0.21628	0.97803	1.53686	-0.25661	0.51874	0.87822	-0.24196	1.01068	1.40890	-0.30992	0.56017	0.86327	-0.27275	0.96488	1.46191	-0.30977	0.53184	0.86001	-0.41113	0.84377	1.74360	-0.32065	0.53582	0.87333	-0.24886	0.95826	1.41792	-0.32030	0.55616	0.85618
